LINK,NAME,PARTY,STATE
https://www.india.gov.in/directory/whos-who/mla/sh-jikke-tako-171269187448169,Sh. JIKKE TAKO,Janata Dal,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-jambey-tashi-171269187453529,Shri. JAMBEY TASHI,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-goruk-pordung-171269187437119,Sh. GORUK PORDUNG,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-jummum-ete-deori-171269187490559,Smt. JUMMUM ETE DEORI,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-kaling-moyong-171269187508543,Sh. Kaling Moyong,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-kento-rina-171269187519163,Sh. Kento Rina,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-kamlung-mossang-171269187524733,Shri. Kamlung Mossang,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-kento-jini-171269187542316,Sh. KENTO JINI,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-mopi-mihu-171269187547446,Sh. MOPI MIHU,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-kumsi-sidisow-171269187502732,Shri. KUMSI SIDISOW,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-nabam-tuki-171269187587160,Shri. NABAM TUKI,INDIAN NATIONAL CONGRESS,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-mutchu-mithi-171269187552415,Shri. Mutchu Mithi,National People's Party,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-laisam-simai-171269187496670,Shri. LAISAM SIMAI,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-mama-natung-171269187562795,Sh. Mama Natung,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ninong-ering-171269187567744,Shri. NINONG ERING,INDIAN NATIONAL CONGRESS,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-lombo-tayeng-171269187529943,Sh. Lombo Tayeng,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-nyamar-karbak-171269187557605,Shri. Nyamar Karbak,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-lokam-tassar-171269187536655,Sh. LOKAM TASSAR,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-kanggong-taku-171269187573565,Shri. KANGGONG TAKU,Janata Dal,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-nakap-nalo-171269187581149,Shri. Nakap Nalo,BHARATIYA JANATA PARTY,Arunachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ashraful-hussain-171275715938597,Shri Ashraful Hussain,All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/mohd-aminul-islam-jr-171275715926674,Mohd. Aminul Islam (Jr.),All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-bhabesh-kalita-171275715956560,Shri Bhabesh Kalita,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-abul-kalam-rasheed-alam-171275715852986,Shri Abul Kalam Rasheed Alam,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-abdur-rashid-mandal-171275715867964,Shri Abdur Rashid Mandal,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-aftab-uddin-mollah-171275715897089,Shri Aftab Uddin Mollah,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-abdus-sobahan-ali-sarkar-171275715880558,Shri Abdus Sobahan Ali Sarkar,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-akhil-gogoi-171275715860029,Shri Akhil Gogoi,INDEPENDENT,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-abdur-rahim-ahmed-171275715833128,Shri Abdur Rahim Ahmed,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-ajoy-kumar-ray-171275715847095,Shri Ajoy Kumar Ray,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-abdul-aziz-171275715827247,Shri Abdul Aziz,All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-abdul-batin-khandakar-171275715840472,Shri Abdul Batin Khandakar,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/dr-asif-mohammad-nazar-171275715949968,Dr. Asif Mohammad Nazar,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-ajanta-neog-171275715874717,Shri Ajanta Neog,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/dr-amiya-kumar-bhuyan-171275716041740,Dr. Amiya Kumar Bhuyan,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-aminul-islam-171275715891248,Shri Aminul Islam,All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-ashok-singhal-171275715920362,Shri Ashok Singhal,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-atul-bora-171275715913850,Shri Atul Bora,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-bhaskar-sharma-171275715977500,Shri Bhaskar Sharma,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-bharat-chandra-narah-171275715903451,Shri Bharat Chandra Narah,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-bhaskar-jyoti-baruah-171275715932024,Shri Bhaskar Jyoti Baruah,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-bhabendra-nath-bharali-171275716027423,Shri Bhabendra Nath Bharali,Assam Gana Parishad,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-bhuban-gam-171275715970316,Shri Bhuban Gam,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-basanta-das-171275715962682,Shri Basanta Das,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-biswajit-daimary-171275716047511,Shri Biswajit Daimary,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-atul-bora-m-171275715944387,Shri Atul Bora (M),Assam Gana Parishad,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-bhubon-pegu-171275716035559,Shri Bhubon Pegu,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-bijoy-malakar-171275715983150,Shri Bijoy Malakar,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-chandra-mohan-patowary-171275716061968,Shri Chandra Mohan Patowary,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-binod-hazarika-171275716068200,Shri Binod Hazarika,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-bhupen-boro-171275716020390,Shri Bhupen Boro,United People's Party Liberal,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-bolin-chetia-171275716087246,Shri Bolin Chetia,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-bidya-sing-engleng-171275715988380,Shri Bidya Sing Engleng,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-bimal-borah-171275715994702,Shri Bimal Borah,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-biswajit-phukan-171275716054053,Shri Biswajit Phukan,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-darsing-ronghang-171275716081796,Shri Darsing Ronghang,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-chakradhar-gogoi-171275716075394,Shri Chakradhar Gogoi,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-diganta-kalita-171275716112263,Shri Diganta Kalita,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-diganta-ghatowal-171275716212261,Shri Diganta Ghatowal,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-charan-boro-171275716093167,Shri Charan Boro,Bodoland People's Front,Assam
https://www.india.gov.in/directory/whos-who/mla/smt-diptimayee-choudhury-171275716176143,Smt. Diptimayee Choudhury,Assam Gana Parishad,Assam
https://www.india.gov.in/directory/whos-who/mla/sh-diplu-ranjan-sarmah-171275716170091,Sh. Diplu Ranjan Sarmah,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-debabrata-saikia-171275716099359,Shri Debabrata Saikia,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-diganta-barman-171275716163239,Shri Diganta Barman,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-hemanga-thakuria-171275716181994,Shri Hemanga Thakuria,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-gobinda-chandra-basumatary-171275716224393,Shri Gobinda Chandra Basumatary,United People's Party Liberal,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-dipayan-chakraborty-171275716105991,Shri Dipayan Chakraborty,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/dr-himanta-biswa-sarma-171275716193786,Dr. Himanta Biswa Sarma,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-dharmeswar-konwar-171275716119727,Shri Dharmeswar Konwar,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-jadab-swargiary-171275716145686,Shri Jadab Swargiary,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-durga-das-boro-171275716230415,Shri Durga Das Boro,Bodoland People's Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-jitu-goswami-171275716132641,Shri Jitu Goswami,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-hafiz-bashir-ahmed-171275716138963,Shri Hafiz Bashir Ahmed,All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-jakir-hussain-sikdar-171275716200689,Shri Jakir Hussain Sikdar,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-jiron-basumatary-171275716157858,Shri Jiron Basumatary,United People's Party Liberal,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-ganesh-kumar-limbu-171275716188035,Shri Ganesh Kumar Limbu,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-hitendra-nath-goswami-171275716206740,Shri Hitendra Nath Goswami,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-jayanta-malla-baruah-171275716218663,Shri Jayanta Malla Baruah,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-jolen-daimary-171275716236326,Shri Jolen Daimary,United People's Party Liberal,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-krishna-kamal-tanti-171275716247657,Shri Krishna Kamal Tanti,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-kaushik-rai-171275716259049,Shri Kaushik Rai,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-kamalakhya-dey-purkayastha-171275716271302,Shri Kamalakhya Dey Purkayastha,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-jogen-mohan-171275716151216,Shri Jogen Mohan,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-lawrence-islary-171275716285448,Shri Lawrence Islary,United People's Party Liberal,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-manab-deka-171275716320043,Shri Manab Deka,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-karim-uddin-barbhuiya-171275716279547,Shri Karim Uddin Barbhuiya,All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-keshab-mahanta-171275716242317,Shri Keshab Mahanta,Assam Gana Parishad,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-mrinal-saikia-171275716314493,Shri Mrinal Saikia,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-misbahul-islam-laskar-171275716297110,Shri Misbahul Islam Laskar,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-mihir-kanti-shome-171275716264769,Shri Mihir Kanti Shome,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-naba-kumar-doley-171275716308161,Shri Naba Kumar Doley,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-manoranjan-talukdar-171275716302680,Shri Manoranjan Talukdar,Communist Party of India(Marxist),Assam
https://www.india.gov.in/directory/whos-who/mla/mr-khalil-uddin-mazumder-171275716253418,Mr. Khalil Uddin Mazumder,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-krishnendu-paul-171275716327287,Shri Krishnendu Paul,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-nizanur-rahman-171275716334630,Shri Nizanur Rahman,All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-mazibur-rahman-171275716291209,Shri Mazibur Rahman,All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-nihar-ranjan-das-171275715666045,Shri Nihar Ranjan Das,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/sh-nirmal-kumar-brahma-171282216900242,Sh. Nirmal Kumar Brahma,United People's Party Liberal,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-rabiram-narzary-171282216988227,Shri Rabiram Narzary,Bodoland People's Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-prasanta-phukan-171282216950046,Shri Prasanta Phukan,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-ponakan-baruah-171282216926141,Shri Ponakan Baruah,Assam Gana Parishad,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-pradip-sarkar-171282216797018,Shri Pradip Sarkar,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-phanidhar-talukdar-171282216997455,Shri Phanidhar Talukdar,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-nijam-uddin-choudhury-171282216939997,Shri Nijam Uddin Choudhury,All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-nandita-das-171282216883501,Shri Nandita Das,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/dr-paramananda-rajbongshi-171282216935659,Dr. Paramananda Rajbongshi,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/smt-nandita-gorlosa-171282216913667,Smt. Nandita Gorlosa,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/dr-ranoj-pegu-171282217026379,Dr. Ranoj Pegu,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-pijush-hazarika-171282216945357,Shri Pijush Hazarika,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-ranjeet-kumar-dass-171282217036428,Shri Ranjeet Kumar Dass,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-prithiraj-rava-171282216992776,Shri Prithiraj Rava,Assam Gana Parishad,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-nazrul-hoque-171282216907345,Shri Nazrul Hoque,All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-padma-hazarika-171282216930479,Shri Padma Hazarika,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-prodip-hazarika-171282216983358,Shri Prodip Hazarika,Assam Gana Parishad,Assam
https://www.india.gov.in/directory/whos-who/mla/mohd-nurul-huda-171282216892467,Mohd. Nurul Huda,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/dr-numal-momin-171282216920360,Dr. Numal Momin,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-promod-borthakur-171282216972558,Shri Promod Borthakur,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-sibu-misra-171282217060774,Shri Sibu Misra,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/smt-sibamoni-bora-171282217078487,Smt. Sibamoni Bora,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-rekibuddin-ahmed-171282217041558,Shri Rekibuddin Ahmed,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-rupsing-teron-171282217022031,Shri Rupsing Teron,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-ramendra-narayan-kalita-171282216967969,Shri Ramendra Narayan Kalita,Assam Gana Parishad,Assam
https://www.india.gov.in/directory/whos-who/mla/dr-rafiqul-islam-171282216978309,Dr. Rafiqul Islam,All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-rupjyoti-kurmi-171282217012052,Shri Rupjyoti Kurmi,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/mr-samsul-huda-171282217007283,Mr. Samsul Huda,All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-rupesh-gowala-171282217031018,Shri Rupesh Gowala,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-rama-kanta-dewri-171282216954344,Shri Rama Kanta Dewri,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-rupak-sarmah-171282217002093,Shri Rupak Sarmah,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-renupoma-rajkhowa-171282216961317,Shri Renupoma Rajkhowa,Assam Gana Parishad,Assam
https://www.india.gov.in/directory/whos-who/mla/mr-sanjoy-kishan-171282217430077,Mr. Sanjoy Kishan,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-sashi-kanta-das-171282217091030,Shri Sashi Kanta Das,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-ramkrishna-ghosh-171282217017142,Shri Ramkrishna Ghosh,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-siddhartha-bhattacharya-171282217065973,Shri Siddhartha Bhattacharya,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-siddeque-ahmed-171282217053049,Shri Siddeque Ahmed,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-suman-haripriya-171282217074359,Shri Suman Haripriya,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-sherman-ali-ahmed-171282217048220,Shri Sherman Ali Ahmed,INDIAN NATIONAL CONGRESS,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-sirajuddin-ajmal-171282217070402,Shri Sirajuddin Ajmal,All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-suzam-uddin-laskar-171282217086722,Shri Suzam Uddin Laskar,All India United Democratic Front,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-urkhao-gwra-brahma-171282217115847,Shri Urkhao Gwra Brahma,United People's Party Liberal,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-sushanta-borgohain-171282217082595,Shri Sushanta Borgohain,BHARATIYA JANATA PARTY,Assam
https://www.india.gov.in/directory/whos-who/mla/shri-suren-phukan-171282217100067,Shri Suren Phukan,BHARATIYA JANATA PARTY,Assam
